Layer,Name,GEOID,PCT-W_2015-2019,PCT-B_2015-2019,PCT-A_2015-2019,PCT-H_2015-2019,HDX_2015-2019,INC_2015-2019,PCI_2015-2019,POV_2015-2019,DIS_2015-2019,DIW_2015-2019,UNS_2015-2019,PMC_2019,POP_2015-2019
,,,"Demographics, Non-Hispanic White (% of residents), 2015-2019","Demographics, Non-Hispanic Black (% of residents), 2015-2019","Demographics, Asian (% of residents), 2015-2019","Demographics, Hispanic or Latino (% of residents), 2015-2019","Hardship Index (score), 2015-2019","Median household income, 2015-2019","Per capita income, 2015-2019","Poverty rate (% of residents), 2015-2019","Disability (% of residents), 2015-2019","Ambulatory difficulty (% of residents), 2015-2019","Uninsured rate (% of residents), 2015-2019","Particulate matter (PM 2.5) concentration (µg/m3), 2019","Population (residents), 2015-2019"
Census tract,Tract 301.01,17031030101,36.691383277934,26.0035796471491,15.9805676297622,18.281769368448,66.1,51133.9184986357,33972.6002795093,15.1112247507031,10.7900792636154,6.69905395039632,10.150856558425,9.460494262,3911.0
Census tract,Tract 301.02,17031030102,49.0672298486448,18.549806406195,13.5867652235128,11.1580429426258,25.7,44680.5245901639,45626.682934404,17.7228786251343,14.101646385111,8.69720830350752,6.22763063707945,9.45264071,2841.0
Census tract,Tract 301.03,17031030103,53.0330062444246,19.7591436217663,11.2399643175736,10.9723461195361,29.3,61505.59595377,32798.3880742696,15.2875175315568,8.96520963425513,2.23015165031222,4.05887600356824,9.45169153,2242.0
Census tract,Tract 301.04,17031030104,64.9956024626209,7.9742011140428,15.9484022280856,8.76575784227499,75.7,38173.0341844318,22306.8497526564,29.4498381877023,10.1143359718558,8.76575784227499,9.23482849604222,9.444784973,3411.0
Census tract,Tract 302,17031030200,76.3942476324097,5.31392493861803,3.91090845317433,11.5748860049106,14.8,78953.3073936866,50988.6004569755,11.6479269149684,9.60997891777934,6.35980323260717,3.86507378777231,9.483036885,5702.0
Census tract,Tract 303,17031030300,34.4396082698585,15.233949945593,13.8737758433079,31.5016322089227,68.3,43604.958938752,30693.9282592782,21.626768226333,11.8273695711554,5.59956296093963,13.0019120458891,9.490479781,3676.0
Census tract,Tract 304,17031030400,57.5446598251615,2.77461041429114,7.06955530216648,27.0619536297986,23.8,60991.1488719803,48905.3549546352,10.5283162295705,10.9464082098062,5.58722919042189,8.96997339414671,9.527483607,2631.0
Census tract,Tract 305,17031030500,61.4647804302977,5.52608311229001,5.51134689065724,22.4727379899794,8.5,96477.3903591473,55085.0842299075,7.74935674284849,10.0571256764883,2.88634996993385,4.1040288634997,9.506770765,6786.0
Census tract,Tract 306.01,17031030601,43.6623918878616,17.6856546376379,22.2487324783776,14.9418431255592,79.7,36977.607666541,30504.0601610506,14.5380006307159,14.2857142857143,9.33459476505834,11.8259224219489,9.467872131,3353.0
Census tract,Tract 306.03,17031030603,40.8713692946058,18.1327800829876,15.0622406639004,22.0746887966805,33.8,44612.6387896803,40822.7018345571,19.0734557595993,9.54356846473029,6.39004149377593,14.7717842323651,9.488571858,2410.0
Census tract,Tract 306.04,17031030604,48.0733457347861,19.8777571086899,22.428913101249,5.89954823279298,38.9,50383.9925464185,44779.1711439917,22.5617858091948,14.5362742492692,9.4605368057401,8.53042785011959,9.479781967,3763.0
Census tract,Tract 307.01,17031030701,46.6461538461539,26.8923076923077,10.6461538461538,12.8,62.8,41860.0817231971,34365.0650635551,23.0040595399188,13.8024357239513,8.38971583220568,9.4722598105548,9.503642896,1625.0
Census tract,Tract 307.02,17031030702,61.9629127091814,1.94482134780642,27.5440976933514,5.24649479873361,18.7,61838.6606623927,67379.8391268662,13.7946630483944,12.5282677521483,7.73405698778833,5.74400723654455,9.509171858,2211.0
Census tract,Tract 307.03,17031030703,59.7556837461826,18.0183237190363,3.66474380726162,16.0502205632847,30.0,46197.3479447193,46972.7310721178,22.8028503562945,16.8306752629793,11.5710892432983,7.32948761452325,9.522119672,2947.0
Census tract,Tract 307.06,17031030706,57.5746924428823,14.9736379613357,20.0,6.78383128295255,36.0,46153.8586037845,52204.1805718849,10.5448154657294,21.8277680140598,14.6924428822496,11.9859402460457,9.501146995,2845.0
Census tract,Tract 308,17031030800,74.0225473734709,3.02230750779563,9.54665387383066,11.249700167906,5.1,101497.757448036,64998.5325317775,8.24768112308849,11.6570569064929,5.89120080220607,1.75482577086989,9.527126503,4169.0
Census tract,Tract 309,17031030900,70.9213051823417,5.91810620601407,8.86116442738324,10.4606525911708,5.1,113653.558597129,66313.8199161472,8.95713371721049,8.1573896353167,4.19065898912348,7.93346129238644,9.551080601,3126.0
Census tract,Tract 310,17031031000,69.0043511645764,4.78628103404146,9.18863578192987,15.4082416176094,5.6,87935.4473701724,58794.4067969565,7.7120822622108,8.48329048843188,4.60154241645244,8.56041131105398,9.572754372,3907.0
Census tract,Tract 311,17031031100,67.3093220338983,3.72881355932203,11.0805084745763,13.9830508474576,10.1,83607.7275893432,51468.0439228909,10.0,8.57758620689655,7.65086206896552,4.6551724137931,9.556274863,4720.0
Census tract,Tract 312,17031031200,31.9861613461236,22.0632174870263,16.8894480264193,25.5071552130838,74.6,43901.9593158677,28003.9534151157,26.6677647833965,16.5211661999671,8.92768901334212,14.6269148410476,9.537265027,6359.0
Census tract,Tract 313,17031031300,46.6237942122186,21.1961414790997,19.9099678456592,10.508038585209,55.2,41435.7954701746,36034.6314691985,24.01311296271,17.0741701953285,11.1186996311979,9.80740336019669,9.521927596,7775.0
Census tract,Tract 314,17031031400,67.2240128928284,7.17163577759871,12.610797743755,9.50846091861402,5.6,74501.4838838484,63442.4626988176,11.0421836228288,10.4425144747725,7.34077750206782,4.88006617038875,9.536118579,4964.0
Census tract,Tract 315.01,17031031501,35.6504246759052,31.3142601698704,16.7635225748771,14.3048725972284,82.2,39158.4390070765,24251.1415071319,37.460885113992,21.505376344086,12.0295698924731,10.573476702509,9.548349454,4474.0
Census tract,Tract 315.02,17031031502,35.3068280034572,37.0354364736387,3.0466724286949,21.7804667242869,70.2,30127.5061114932,27012.1842986757,32.152117545376,16.2132752992383,9.16213275299238,17.0184983677911,9.560724044,4628.0
Census tract,Tract 317,17031031700,62.8887251289609,22.756079587325,2.62343404568902,7.84082535003685,34.3,59875.2760265312,44486.4136294062,29.8961312659943,10.1575393848462,6.88672168042011,4.66616654163541,9.578547814,6785.0
Census tract,Tract 318,17031031800,73.7427210164108,2.85865537321334,8.73478030704076,12.5463208046586,3.7,89904.1355841966,65728.3048869762,5.46129374337222,6.61725780836421,0.952885124404447,6.9348861831657,9.591881421,1889.0
Census tract,Tract 319,17031031900,69.8201720093823,8.0140734949179,4.92572322126661,11.5324472243941,8.9,73470.4682890038,59792.5402071918,8.63956215793589,8.36591086786552,2.69741985926505,3.87021110242377,9.614740984,2558.0
Census tract,Tract 321,17031032100,68.5477061638052,4.39065578384464,6.88150858429496,16.9575007036307,27.1,68630.4228576499,56442.8002395794,22.2493536340132,16.4320597529446,12.1660442401609,6.85147945992531,9.586063934,7106.0
Census tract,Tract 401,17031040100,61.8506885721189,6.11258758154143,4.10727228799227,25.3442860594346,10.2,102324.054925797,51463.8010603607,9.38682816048448,5.72798385061822,2.95230885692657,7.94852384557154,9.559222951,4139.0
Census tract,Tract 402.01,17031040201,59.3337246844732,4.16788963897857,7.77810390372762,24.6551218080423,9.5,77936.0811020653,44233.9633088578,4.87232169063692,7.82213090695627,5.42999706486645,4.49075432932198,9.622271038,6814.0
Census tract,Tract 402.02,17031040202,45.8606235263296,4.83363898349489,16.1514278228976,24.4956772334294,59.3,50242.9173672885,29918.5451318796,17.3696937130575,7.56313809779688,4.19129500268673,18.1354110693176,9.607953279,7634.0
Census tract,Tract 403,17031040300,51.2360311547579,2.30274297324755,33.0172705722994,11.1412123264477,62.9,93475.5651190133,42310.8858670334,10.9709078163337,14.6298882681564,4.22486033519553,7.43715083798883,9.643568579,2953.0
Census tract,Tract 404.01,17031040401,64.4307692307692,3.50769230769231,4.67692307692308,23.4769230769231,5.2,111503.488009938,65910.7479757759,2.8721432983323,6.46153846153846,2.92307692307692,5.13846153846154,9.620817213,3250.0
Census tract,Tract 404.02,17031040402,77.4544043461389,2.0372526193248,5.0058207217695,11.1175785797439,2.2,92790.342820382,65467.3688413674,3.67775831873905,4.77299185098952,3.55064027939464,4.38494373302289,9.600800546,5154.0
Census tract,Tract 406,17031040600,77.5220560030687,4.02761795166859,1.7644802454929,12.6965861143076,2.0,95641.546440693,61067.5203975243,5.17836593785961,3.2988108937476,1.07403145377829,11.8910625239739,9.626946175,2607.0
Census tract,Tract 407,17031040700,78.136826783115,2.03784570596798,4.77438136826783,8.06404657933042,8.8,91354.1338539009,56139.4355686683,6.55545800409716,4.91994177583697,1.83406113537118,5.90975254730713,9.653037978,3435.0
Census tract,Tract 408,17031040800,71.7327025428741,3.31164991129509,2.89769367238321,14.6658781785925,5.3,90772.8616872601,55302.5309345815,5.47858942065491,6.23425692695214,2.07808564231738,3.84130982367758,9.675716667,1691.0
Census tract,Tract 409,17031040900,83.8235294117647,1.83823529411765,5.3046218487395,6.03991596638655,3.1,81940.2826149648,66908.8813860112,7.03781512605042,7.03781512605042,2.52100840336134,8.24579831932773,9.642502732,1904.0
Census tract,Tract 501,17031050100,78.8011695906433,3.5453216374269,6.25,6.32309941520468,2.2,120234.238381508,70849.4399609574,3.997066373304,3.50877192982456,2.04678362573099,2.63157894736842,9.639960109,2736.0
Census tract,Tract 502,17031050200,81.127258444619,1.86567164179104,4.96857816182247,7.58051846032993,8.7,100578.116994609,72690.842299075,4.04556166535742,9.74076983503535,4.55616653574234,0.765907305577376,9.659651913,5092.0
Census tract,Tract 503,17031050300,69.7946033024567,0.0,11.7196939186468,16.8344744260975,7.1,84742.6933161783,62690.4153153353,8.21586790173177,9.4643576318969,2.98026580749094,4.55094643576319,9.678043169,2483.0
Census tract,Tract 505,17031050500,86.827866080487,0.304362529590802,3.29726073723368,5.86743320933378,2.5,172489.333303756,80228.2875840192,3.50459339911535,4.85289144403111,1.75853905985796,2.1136286777139,9.682999727,5914.0
Census tract,Tract 506,17031050600,89.6759259259259,0.37037037037037,2.40740740740741,5.41666666666667,0.7,123674.139177888,92555.9246655871,7.08333333333333,5.50925925925926,1.71296296296296,1.25,9.675389071,2160.0
Census tract,Tract 507,17031050700,91.6188289322618,0.516647531572905,2.1239954075775,3.73134328358209,1.9,142754.291976308,78168.3778255951,3.55912743972445,2.23880597014925,0.34443168771527,1.89437428243398,9.675734426,1742.0
Census tract,Tract 508,17031050800,76.5335235378031,2.9243937232525,2.71041369472183,14.7646219686163,3.0,123560.642605204,76310.0040373566,2.42510699001427,0.784593437945792,0.427960057061341,2.56776034236805,9.691982787,1402.0
Census tract,Tract 509,17031050900,67.1145685997171,0.848656294200849,6.01131541725601,22.9137199434229,5.8,110049.246877704,59116.8643492535,4.87977369165488,5.51626591230552,1.76803394625177,3.25318246110325,9.704695902,1414.0
Census tract,Tract 510,17031051000,62.1104428649535,2.40568616730454,5.90486604702023,27.3373428102788,2.6,133915.348610218,66249.1162625613,2.24166211044287,4.86604702022963,1.58556588299617,4.2646254784035,9.711254645,1829.0
Census tract,Tract 511,17031051100,70.7274826789838,1.32794457274827,5.54272517321016,15.1270207852194,3.0,153803.766720646,73631.6970651523,4.84988452655889,3.9838337182448,1.96304849884527,4.27251732101617,9.699937158,1732.0
Census tract,Tract 512,17031051200,78.6545924967659,6.33893919793014,3.49288486416559,6.92108667529107,0.9,150562.219747554,87793.3114754098,2.35690235690236,2.5503355704698,1.0738255033557,0.738255033557047,9.691131421,1546.0
Census tract,Tract 513,17031051300,83.9958520566886,2.48876598686485,3.14552367784307,7.81195990321466,0.3,200153.857716453,100926.031722088,2.24680262703076,2.59246456965088,0.725890079502247,1.65917732457656,9.700537158,2893.0
Census tract,Tract 514,17031051400,68.8374336710082,6.60877954655089,6.02990834539315,13.8929088277858,4.0,130695.015949777,76422.4398944076,11.2397491558128,4.83792936623125,1.64489598451863,3.72520561199806,9.721784153,2073.0
Census tract,Tract 601,17031060100,74.7873426335488,5.17182715209255,6.66893501190881,8.57434501531133,1.5,100555.841966326,78252.174360567,1.83735964613814,3.50459339911535,1.49710785981626,3.77679482817285,9.611504918,2939.0
Census tract,Tract 602,17031060200,69.9288256227758,1.86832740213523,8.00711743772242,17.0818505338078,3.0,88673.7054504315,81419.4712393798,11.6548042704626,4.84875444839858,1.02313167259786,12.6779359430605,9.621703552,2248.0
Census tract,Tract 603,17031060300,76.158038147139,1.66893732970027,8.2425068119891,11.3079019073569,0.5,119409.001619379,84250.5212626722,1.26021798365123,5.24523160762943,2.69073569482289,7.1866485013624,9.650428689,2936.0
Census tract,Tract 604,17031060400,81.4031467629611,0.644828475625484,3.50786690740263,11.5037400051586,2.6,140166.145832871,84411.7500388207,7.92130468547761,3.01779726592726,0.41269022440031,3.04359040495228,9.627645902,3877.0
Census tract,Tract 605,17031060500,70.3425229741019,2.84043441938179,12.531328320802,12.8654970760234,60.5,40912.8626633244,59595.2470995364,26.2322472848789,21.5538847117794,10.609857978279,1.16959064327485,9.624879781,1197.0
Census tract,Tract 608,17031060800,71.8086162398253,3.45443716497915,10.1052213619218,9.11256700416915,2.5,92867.7750615586,67706.5395416935,5.06253722453842,5.72906305947882,2.94410185000995,3.12313507061866,9.582258743,5037.0
Census tract,Tract 609,17031060900,69.7750959956116,8.5710367526056,5.29347229840922,14.6736149204608,1.5,67472.1213868986,65215.9792364516,5.7871640153593,6.15743280307186,4.11409764125069,6.17114646187603,9.585303005,7292.0
Census tract,Tract 610,17031061000,79.4732061762034,1.49863760217984,5.44959128065395,12.125340599455,1.8,117462.588433639,72432.0276847312,13.9872842870118,4.45049954586739,0.862851952770209,2.54314259763851,9.604786885,2202.0
Census tract,Tract 611,17031061100,87.6461988304094,2.99707602339181,4.02046783625731,4.82456140350877,0.4,124634.086825351,77795.0059229353,4.45906432748538,2.41228070175439,0.730994152046784,3.43567251461988,9.622975137,1368.0
Census tract,Tract 612,17031061200,78.4658040665434,1.29390018484288,4.34380776340111,11.645101663586,0.9,146378.757292753,85423.6727522793,7.99445471349353,3.09611829944547,0.785582255083179,5.17560073937153,9.627699727,2164.0
Census tract,Tract 615,17031061500,83.85,1.35,2.05,8.85,0.6,130901.855498126,82240.4651389782,6.1,2.4,0.85,2.2,9.638156831,2000.0
Census tract,Tract 618,17031061800,69.1166077738516,3.18021201413427,7.20848056537102,13.4275618374558,16.1,76698.2259588722,43976.2094101466,10.2941176470588,4.09893992932862,0.0,7.77385159010601,9.609914481,1415.0
Census tract,Tract 619.01,17031061901,68.9003436426117,2.262313860252,18.6712485681558,8.4192439862543,4.1,69882.0673040662,58425.2777568269,9.04925544100802,4.52462772050401,2.83505154639175,4.03780068728522,9.612199454,3492.0
Census tract,Tract 619.02,17031061902,81.4456818659382,2.81571758772851,9.93906282832528,3.42508930447573,5.6,81454.4748552541,71981.2235408949,9.77096028577432,10.5484345450725,5.48434545072494,12.8178188695104,9.582842077,4759.0
Census tract,Tract 620,17031062000,81.7641228939544,3.86521308225966,4.79022134126198,4.3607532210109,1.0,81910.5825772533,63279.112491404,4.19557317476049,3.89824909150975,0.396432111000991,1.75090849025438,9.617850546,3027.0
Census tract,Tract 621,17031062100,80.736163353036,4.83610961848469,6.36754433100484,5.77646426652338,2.7,96989.7160096719,72198.6702455689,13.2273706896552,3.14347125201504,0.537345513164965,4.37936593229447,9.630385792,3722.0
Census tract,Tract 622,17031062200,82.4966532797858,1.10441767068273,2.47657295850067,13.9223560910308,2.9,135879.793961712,74322.2229419464,11.9143239625167,2.87817938420348,1.17135207496653,2.47657295850067,9.64598388,2988.0
Census tract,Tract 623,17031062300,81.6300940438871,2.13166144200627,7.02194357366771,3.51097178683386,0.1,149089.946449566,125292.791233168,3.82445141065831,1.37931034482759,0.940438871473354,1.44200626959248,9.652619672,1595.0
Census tract,Tract 624,17031062400,85.6779121578612,4.77402928071292,2.73711012094208,5.15595162316996,0.4,142026.641052375,112850.596863284,5.47422024188415,11.5213239974539,7.44748567791216,0.63653723742839,9.664544536,1571.0
Census tract,Tract 625,17031062500,75.5141388174807,3.14910025706941,9.31876606683805,12.0179948586118,0.8,159361.91663524,100445.52754054,11.439588688946,2.5706940874036,1.67095115681234,1.47814910025707,9.68054071,1556.0
Census tract,Tract 626,17031062600,73.0958230958231,1.84275184275184,10.3603603603604,11.0974610974611,0.6,174260.728410124,104282.135983496,2.08845208845209,1.39230139230139,0.40950040950041,0.85995085995086,9.707212842,2442.0
Census tract,Tract 627,17031062700,86.7538564721663,0.234741784037559,1.34138162307176,8.45070422535211,1.0,183344.697087336,89498.9422125602,6.01680672268908,4.59423205902079,2.01207243460765,1.37491616364856,9.695190984,2982.0
Census tract,Tract 628,17031062800,82.485549132948,1.82080924855491,7.86127167630058,6.01156069364162,0.3,166399.764857251,101827.640009761,5.59258186033034,2.10982658959538,1.27167630057803,2.45664739884393,9.661912568,3460.0
Census tract,Tract 629,17031062900,80.3562074384494,7.2289156626506,5.36930330015715,5.26453640649555,0.5,139908.39193416,92811.5571330331,7.67417496071242,3.09062336301729,0.183342063907805,2.82870612886328,9.661992896,3818.0
Census tract,Tract 630,17031063000,72.5115740740741,4.97685185185185,11.400462962963,6.62615740740741,1.4,101719.44701524,72413.9955189778,9.60648148148148,4.45601851851852,1.85185185185185,3.00925925925926,9.64812623,3456.0
Census tract,Tract 631,17031063100,81.4566577301162,1.07238605898123,6.70241286863271,5.71939231456658,1.3,96501.7868186961,76282.4254309102,8.98123324396783,3.03842716711349,0.804289544235925,3.08310991957105,9.631029508,2238.0
Census tract,Tract 632,17031063200,83.9140103780578,2.86137879911045,5.1297257227576,6.76056338028169,2.7,76856.2725881231,76930.522682402,8.8785046728972,7.62419330631847,2.37130421731953,2.25123818099955,9.607018033,6745.0
Census tract,Tract 633.01,17031063301,76.782449725777,5.9963436928702,4.49725776965265,7.64168190127971,2.5,64025.8562967235,68990.0054570864,13.9305301645338,10.5667276051188,5.04570383912249,1.60877513711152,9.633799727,2735.0
Census tract,Tract 633.02,17031063302,78.6488530375599,2.571212503151,9.32694731535165,7.71363750945299,1.4,86594.7028106214,73209.5322433949,8.31862868666499,3.68036299470633,2.117469120242,4.68868162339299,9.618576776,3967.0
Census tract,Tract 633.03,17031063303,85.0362027353178,0.0,12.711182622687,1.76991150442478,8.6,97851.0171033075,99530.129949644,4.82703137570394,26.1464199517297,20.0321802091714,1.60901045856798,9.613349454,1243.0
Census tract,Tract 634,17031063400,79.7789602947196,2.66066311911584,7.24519033974621,7.28612361850184,0.7,112154.767408328,74437.840945895,6.67212443716742,1.8829308227589,0.0,1.76013098649202,9.644572678,2443.0
Census tract,Tract 701.01,17031070101,78.5842985842986,1.85328185328185,4.99356499356499,8.85456885456886,7.0,80406.4878102886,79625.8011047272,15.2380952380952,7.9021879021879,3.37194337194337,4.47876447876448,9.639789617,3885.0
Census tract,Tract 701.02,17031070102,76.7306374228924,5.92871830020562,4.592186429061,10.2810143934202,0.4,75706.4568424322,91025.3120078085,4.98761938450654,3.96179695790591,1.83940573045631,5.58896356561726,9.651042623,2918.0
Census tract,Tract 701.03,17031070103,74.6332518337408,3.9119804400978,10.5745721271394,9.16870415647922,3.1,64828.8180305686,53457.9464495663,9.7799511002445,0.916870415647922,0.0,1.34474327628362,9.663934426,1636.0
Census tract,Tract 702,17031070200,81.6888045540797,3.93738140417457,4.62523719165085,8.58633776091082,1.5,97292.0199649504,79981.1408416336,10.3886397608371,3.4669289402508,1.52446520776986,2.43422670272928,9.657084973,4216.0
Census tract,Tract 703,17031070300,84.4799119427628,0.85305448541552,4.78811227297743,5.06329113924051,0.5,154710.678586481,94704.9345371459,7.45734727572922,1.5685195376995,0.715465052283985,3.0820033021464,9.678906557,3634.0
Census tract,Tract 704,17031070400,80.3554427165979,5.61726436052047,8.06093303713107,2.95144398603618,0.9,121878.34761197,115945.765079083,10.7902253252936,10.282450015868,7.3310060298318,1.26943827356395,9.681675956,3151.0
Census tract,Tract 705,17031070500,81.4343551185656,6.85367264314633,5.46558704453441,3.64372469635628,0.7,162130.384436212,111166.180438785,4.24336973478939,5.64742589703588,2.30889235569423,1.68486739469579,9.699895082,3458.0
Census tract,Tract 706,17031070600,87.6516990291262,0.33373786407767,6.52305825242718,4.64199029126214,0.4,181117.194258968,107922.512034428,3.27669902912621,3.36771844660194,1.24393203883495,1.51699029126214,9.701104098,3296.0
Census tract,Tract 707,17031070700,63.6125029825817,15.8673347649726,8.3989501312336,10.0214745884037,2.4,128662.684797799,85270.9297011912,14.5788594607492,6.27535194464328,3.91314722023383,2.14745884037223,9.724725137,4191.0
Census tract,Tract 710,17031071000,77.8161415623651,6.53862753560639,7.16443677168753,5.95597755718602,4.0,156510.713014929,57534.2766254797,10.4508196721311,5.04963314630988,1.57531290461804,4.57488131204143,9.71120929,4634.0
Census tract,Tract 711,17031071100,72.4513847967001,1.64997053624042,11.4319387153801,9.25162050677666,0.5,170416.694957741,96198.422147785,6.72845863371095,4.50795521508544,0.766057748968768,3.21154979375368,9.703207377,3394.0
Census tract,Tract 712,17031071200,73.159509202454,8.28220858895705,8.1799591002045,8.53783231083845,1.0,121224.946782315,88507.1730961202,12.6278118609407,6.74846625766871,2.55623721881391,1.84049079754601,9.681315574,1956.0
Census tract,Tract 713,17031071300,77.9944289693593,1.04456824512535,13.857938718663,4.48003714020427,0.5,130066.011579671,101548.671798398,8.91571859763176,3.27298050139276,1.71773444753946,4.38718662952646,9.677746175,4308.0
Census tract,Tract 714,17031071400,78.2967032967033,5.53375196232339,5.37676609105181,6.39717425431711,0.7,124262.836353956,100153.830741587,13.1083202511774,6.82888540031397,1.88383045525903,0.706436420722135,9.645460656,5096.0
Census tract,Tract 715,17031071500,84.4189429448844,2.11734281558106,7.4672700824309,3.95991595280427,0.5,105551.812595665,92217.5563788016,4.78422498787781,4.4124777759819,2.03652820429934,2.99014061742363,9.669030601,6187.0
Census tract,Tract 716,17031071600,73.0407523510972,11.337513061651,8.93416927899687,3.70950888192267,1.8,155958.080170368,98232.8747310278,9.92685475444096,4.91118077324974,3.65726227795193,1.41065830721003,9.690290164,1914.0
Census tract,Tract 717,17031071700,71.7365269461078,8.92215568862275,9.58083832335329,4.25149700598802,0.5,199005.102686395,98637.0073870316,2.33532934131736,4.01197604790419,0.838323353293413,4.49101796407186,9.707792623,1670.0
Census tract,Tract 718,17031071800,69.1542288557214,11.3662456946039,11.6724071947953,6.00841944125526,0.8,139732.313139156,97866.9278377959,6.29558541266795,4.36280137772675,2.48756218905473,2.87026406429392,9.704416393,2613.0
Census tract,Tract 801,17031080100,81.0117193294763,2.92241507194778,7.17994362854176,2.22518914107699,0.2,133522.883826172,131993.331884026,5.8893339267171,3.75315235128319,3.36745290016318,3.67897937991396,9.696261202,6741.0
Census tract,Tract 802.01,17031080201,80.2215189873418,5.85443037974684,8.86075949367088,4.4620253164557,1.1,97544.4702854988,99673.326560039,1.29746835443038,7.08860759493671,4.68354430379747,2.75316455696203,9.701792896,3160.0
Census tract,Tract 802.02,17031080202,83.3183587900569,3.32434860736748,4.40251572327044,8.95477687930518,0.2,91665.9842498724,109918.778854899,10.4342581423402,8.17610062893082,2.45582509733453,4.1329739442947,9.698164754,3339.0
